TransactionAmount,PreviousTransactionDate,TransactionType,Location,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Bin,Target
-1.1079304242263142,-0.7451399873303646,0.0,1.2008690872714527,-0.6633568623511151,-1.221723613372883,-1.0886151186748325,1.4444268737386177,-1.3168887883327804,-0.5378943986419332,0.0,0.014220776240544741,1,2
0.5794311610097302,-0.03535900909243257,0.0,-0.5033583000539025,-1.2869550685414926,0.046730225887736516,-1.0886151186748325,1.3316936823138223,-1.3168887883327804,0.30466181566700684,0.0,2.2531554754692444,2,1
-0.5851581755352078,0.07110813764325723,0.0,0.14587118083194714,0.2690132711762452,-1.4274188305502806,1.3611769249997157,-1.430269507593665,1.3116352426346443,-0.8889594879373249,0.0,-1.0188942848885125,1,0
-0.31394095096917124,-0.5499502183149333,0.0,0.9574080319392592,0.020784859003376514,-1.6673965839239113,1.3611769249997157,-1.0357033376068812,1.3116352426346443,-1.3242801986636106,0.0,0.9093208045783764,1,0
-0.7442263089604696,-0.8112786693934446,0.0,0.5516396063856032,-1.420150801902544,0.11529529828020244,-1.0886151186748325,-1.4866361033060627,1.3116352426346443,0.7399825263932925,0.0,-1.1071057278651673,1,0
2.6282138098016494,-0.8387020253708193,0.0,0.38933223616414075,0.5717308469968166,-1.4959839029427466,-1.0886151186748325,0.5989279380526522,-1.3168887883327804,0.009767140658877791,0.0,-1.0449095010092877,0,4
-0.28822167456297776,-1.3726508976361727,0.0,0.06471749572121593,-1.4443682079681897,-0.7074855704293885,1.3611769249997157,-1.3175363161688696,1.3116352426346443,0.7540251299651082,0.0,-0.9136474973454618,1,0
2.4688661190241463,1.3132248495596381,0.0,0.06471749572121593,-0.11241087435767495,-0.8788982514105533,-1.0886151186748325,-1.0357033376068812,1.3116352426346443,0.051894951374324795,0.0,-1.26039275674282,0,4
-0.39552510493157117,-1.3048990769861881,0.0,-0.016436189389515268,-0.26982401378437215,-1.153158540980417,1.3611769249997157,-1.4866361033060627,1.3116352426346443,0.20636359066429713,0.0,-1.231847744050929,1,0
0.995086350900404,1.5584219147691056,0.0,-0.9091267256075585,0.3779915984716509,-0.8788982514105533,-1.0886151186748325,-0.4720373804829041,-0.44071411134363886,0.1361505728052188,0.0,-0.4121599934379364,2,2
1.1231236182268889,1.5777795778119583,0.0,-1.071434095829021,-1.4867486685830698,0.2867079792613672,1.3611769249997157,-0.302937593345711,-0.44071411134363886,1.610623947845864,0.0,0.013640761468866322,2,3
-0.8971907735284645,-1.1113224465576612,0.0,-0.09758987450024648,-1.4262051534189553,-0.364660208467059,0.13628090316244157,1.5007934694510154,0.4354605656455027,-1.141726352230007,0.0,0.1795974880153706,1,3
-0.7739525740821208,0.36792563763366515,0.0,-0.17874355961097768,1.0802963743753768,0.49240319643876496,0.13628090316244157,-0.35930418905810874,-1.3168887883327804,-0.36938315578014524,0.0,1.0587600568903408,1,1
-0.4954668583578122,-1.077446536232669,0.0,0.9574080319392592,-1.4019877473533096,-0.7760506428218544,1.3611769249997157,-1.3175363161688696,1.3116352426346443,-0.3272553450646982,0.0,-0.8095167203675602,1,0
-0.9857172684048551,-0.8516071340660544,0.0,0.3081785510534096,0.1781979984300737,-1.4617013667465137,0.13628090316244157,-0.4156707847705064,-0.44071411134363886,-0.3412979486365139,0.0,-0.6138756663990825,1,3
-0.579753400058544,-1.4726654900242448,0.0,-0.17874355961097768,-0.8752591654255152,1.4180316737370549,1.3611769249997157,-0.021104614783722518,-1.3168887883327804,1.0910476156886841,0.0,-0.8506615182335022,1,3
-0.9118675345211291,0.7454000669692926,0.0,-0.8279730404968273,0.5898939015460509,-0.2618125998783601,0.13628090316244157,-0.9793367418944834,1.3116352426346443,2.298711522864832,0.0,-0.95951009393461,1,0
-0.8981226313692686,-1.3855560063314079,0.0,-1.477202521382677,-0.28798706833360643,0.08101276208396947,-1.0886151186748325,-0.866603550469688,-1.3168887883327804,1.9336038299976244,0.0,1.2341756850481906,1,1
2.9163908470703204,-0.9838844981922145,0.0,-0.09758987450024648,-1.2203572018609667,1.4865967461295209,1.3611769249997157,-1.2611697204564718,1.3116352426346443,0.4310452478133478,0.0,-1.2061950371624528,0,4
-0.5922868880173593,0.9825314392442381,0.0,1.4443301426036463,1.0863507258917884,-1.6673965839239113,0.13628090316244157,0.26072836377826597,-0.44071411134363886,-1.0434281272272974,0.0,0.1831785613601533,1,3
-0.8095495436008379,1.3358087897762998,0.0,0.3081785510534096,0.5898939015460509,-0.7760506428218544,0.13628090316244157,-1.0357033376068812,1.3116352426346443,0.3608322299542695,0.0,-1.0763105685813634,1,0
0.3902174264344554,-1.4710523514373406,0.0,0.5516396063856032,0.9047201803994454,-0.364660208467059,1.3611769249997157,0.5989279380526522,0.4354605656455027,1.3578570835531818,0.0,-1.0455542495724484,2,3
0.35685691573366835,0.25016652078964463,0.0,1.1197154021607216,1.1045137804410226,-1.256006149569116,-1.0886151186748325,1.0498607037518337,0.4354605656455027,-0.004275462912937877,0.0,-0.18996254885189418,2,2
-1.0150707903901846,-1.6259136557801621,0.0,0.7139469766070655,-1.6259987534605325,-0.15896499128966124,1.3611769249997157,-0.35930418905810874,-1.3168887883327804,-1.4085358200945046,0.0,2.371118569011014,1,1
-0.9158279303445468,-0.7403005715696515,0.0,1.5254838277143776,-0.4635632623095379,-1.4274188305502806,-1.0886151186748325,-1.430269507593665,1.3116352426346443,-0.032360670056569216,0.0,-1.2469022345979768,1,0
0.2442884885645316,0.1985460860087041,0.0,-0.016436189389515268,1.3527421926138912,-1.5645489753352124,0.13628090316244157,-0.9793367418944834,1.3116352426346443,-1.2119393700890853,0.0,-1.084596493891056,2,0
-0.40717332794162253,1.5664876077036276,0.0,-1.477202521382677,-1.5230747776815383,0.6638158774199298,0.13628090316244157,-1.0357033376068812,1.3116352426346443,-0.6221500200728273,0.0,-0.9187070904876928,1,0
1.2037759143484847,0.903487648485923,0.0,0.5516396063856032,-0.3061501228828407,1.3494666013445888,1.3611769249997157,-1.430269507593665,1.3116352426346443,-0.20087191291835724,0.0,-1.1071005491618489,2,0
1.7473285928895228,1.390655501731049,0.0,-0.9091267256075585,1.6615141199508743,-0.9474633238030192,1.3611769249997157,-1.0357033376068812,1.3116352426346443,0.2625340049515598,0.0,-1.240760292462167,0,4
-0.7755367324114877,-0.24668016397690778,0.0,1.606637512825109,-0.10635652284126353,0.9380761669897935,0.13628090316244157,1.2753270866014246,-1.3168887883327804,0.3608322299542695,0.0,2.549892586270949,1,1
-0.3838302890294796,0.622801534364559,0.0,1.2008690872714527,0.7775787985548053,-0.5017903532519908,0.13628090316244157,-0.9229701461820857,1.3116352426346443,0.3187044192388225,0.0,-1.0715798230998606,1,0
-0.6860783796942931,-0.8483808568922456,0.0,0.6327932914963343,-0.3061501228828407,1.5208792823257538,-1.0886151186748325,0.993494108039436,0.4354605656455027,-0.41151096649559227,0.0,-0.15005546107908754,1,2
0.3031819041033514,0.2856555697015412,0.0,0.14587118083194714,1.4556661683928855,0.046730225887736516,0.13628090316244157,-1.0920699333192787,1.3116352426346443,-0.509809191498302,0.0,-0.9666722406241754,2,0
0.6273286540270614,-0.21764366941262875,0.0,-0.4222046149431713,-0.3000957713664293,0.458120660242532,0.13628090316244157,0.20436176806586828,-0.44071411134363886,-1.2821523879481636,0.0,0.14845276625756362,2,2
-0.6514132680163802,0.8599329066395044,0.0,-0.2598972447217089,-0.03370430464432636,0.458120660242532,0.13628090316244157,-1.2048031247440742,1.3116352426346443,-0.9591725057964032,0.0,-1.068622783504964,1,0
0.4554940681827833,1.205144564237044,0.0,-0.17874355961097768,1.6130793078195826,1.5894443547182195,1.3611769249997157,0.20436176806586828,-0.44071411134363886,1.4982831192713386,0.0,0.4128281600216002,2,3
-1.1466957104037652,1.1551372680430079,0.0,-1.3148951511612146,-0.844987407843458,0.6980984136161628,1.3611769249997157,0.3170949594906637,-1.3168887883327804,0.06593755494614047,0.0,2.3125060048515764,1,1
0.2168452751528506,-0.635446563420866,0.0,-0.4222046149431713,1.6433510654016399,-1.5645489753352124,0.13628090316244157,0.6552945337650499,0.4354605656455027,1.4842405156995229,0.0,-0.5288853768865707,1,3
1.254189423535987,-0.6854538596149021,0.0,-1.7206635767148706,-1.250628959443024,0.42383812404629906,0.13628090316244157,-1.0920699333192787,1.3116352426346443,0.12210796923340313,0.0,-0.8042189068726755,2,0
-0.5513317359140185,0.12111543383729335,0.0,-1.6395098916041393,0.7412526894563367,1.383749137540822,-1.0886151186748325,-0.021104614783722518,-0.44071411134363886,1.4140274978404446,0.0,-0.3135730183625509,1,2
-0.5063230022031799,-1.572680082412317,0.0,-0.9902804107182898,1.2195464592528398,0.526685732634998,1.3611769249997157,-0.5284039761953018,-0.44071411134363886,0.2204061942361128,0.0,0.3411549060927598,1,3
-1.0581692155273748,0.01787456427541233,0.0,-1.3960488362719456,1.6130793078195826,0.6638158774199298,-1.0886151186748325,0.993494108039436,0.4354605656455027,-0.9030020915091406,0.0,0.20940610431698942,1,2
-0.7471150682669624,-0.9935633297136408,0.0,0.3081785510534096,1.7099489320821657,1.5208792823257538,0.13628090316244157,-0.021104614783722518,-1.3168887883327804,-0.7064056415037213,0.0,2.490635273548351,1,1
-0.6131139107593311,1.6084292109631417,0.0,0.22702486594267834,-0.6633568623511151,-0.1932475274858942,0.13628090316244157,-1.430269507593665,1.3116352426346443,-0.5940648129291959,0.0,-0.9567394876591814,1,0
-0.361698665310382,0.11950229525038895,0.0,1.4443301426036463,-1.2566833109594353,-0.6389204980369226,1.3611769249997157,0.3170949594906637,-1.3168887883327804,-0.7344908486473526,0.0,1.4166472964775758,1,1
-0.31762178944034747,-0.11278966126384334,0.0,-0.9091267256075585,1.5525357926554684,0.8009460222048616,-1.0886151186748325,-0.35930418905810874,-0.44071411134363886,-0.24299972363380423,0.0,-1.166443310489203,1,2
0.037416047906019004,1.184173762607287,0.0,-0.9091267256075585,0.6443830651937539,-0.7760506428218544,1.3611769249997157,0.26072836377826597,-1.3168887883327804,0.7118973192496612,0.0,0.5488312665735658,1,3
-0.4527411763569436,-0.0030962373543447505,0.0,1.2008690872714527,-0.5785959411213552,-0.7074855704293885,1.3611769249997157,-0.5847705719076995,-1.3168887883327804,0.5293434728160575,0.0,-0.9149654773400346,1,3
-1.059147666260219,1.0502832598942224,0.0,0.14587118083194714,-0.7541721350972865,-0.6046379618406897,0.13628090316244157,1.1062272994642315,-1.3168887883327804,-0.7064056415037213,0.0,1.2461617938789928,1,1
0.6573344765009538,1.3019328794513074,0.0,-0.2598972447217089,-0.3000957713664293,-0.9817458599992522,1.3611769249997157,-1.1484365290316765,1.3116352426346443,-0.27108493077743556,0.0,-1.1045241442608664,2,0
-0.0988681613115824,-0.866125381348194,0.0,-0.5033583000539025,1.1347855380230798,-0.05611738270096236,0.13628090316244157,-1.3175363161688696,1.3116352426346443,0.2204061942361128,0.0,-1.1494752890659483,1,0
1.8277945174429577,-1.085512229167191,0.0,1.1197154021607216,-0.6028133471870009,1.4523142099332877,-1.0886151186748325,-0.866603550469688,-0.44071411134363886,-0.6642778307882743,0.0,-1.013412627425819,0,4
-1.0554202348970025,0.1130497409027714,0.0,-0.016436189389515268,1.152948592572314,-1.4959839029427466,-1.0886151186748325,0.7116611294774475,-0.44071411134363886,-0.5800222093573802,0.0,-1.2574538426095383,1,2
-0.48577553681344937,0.5566628523014789,0.0,-1.3148951511612146,-0.9176396260403952,-0.7760506428218544,0.13628090316244157,1.5007934694510154,0.4354605656455027,0.19232098709248147,0.0,-0.7616551442974486,1,3
-0.6376683648645196,0.6421591974074117,0.0,1.1197154021607216,-1.2143028503445552,-1.5988315115314455,0.13628090316244157,-0.4156707847705064,-1.3168887883327804,0.7821103371087396,0.0,0.6697022020287057,1,1
0.6126518930343968,-1.469439212850436,0.0,-0.6656656702753649,-0.3848566925961893,0.526685732634998,0.13628090316244157,-0.8102369547572903,-0.44071411134363886,-1.3383228022354263,0.0,0.9955125532607939,2,1
-0.2596136388502916,-1.1661691585124105,0.0,1.606637512825109,0.11160013174954797,1.6580094271106856,0.13628090316244157,-0.9793367418944834,-0.44071411134363886,0.37487483352608514,0.0,1.129363908583899,1,1
-0.5681517699405328,-1.6855997834956244,0.0,-0.17874355961097768,-1.5594008867800069,-0.1932475274858942,-1.0886151186748325,-0.6975037633324949,-0.44071411134363886,1.6246665514176797,0.0,0.7502983617754213,1,1
0.2563560476029447,1.4374365207512763,0.0,-1.1525877809397522,1.7220576351149885,-0.12468245509342828,1.3611769249997157,0.09162857664107288,-0.44071411134363886,-0.9591725057964032,0.0,1.129161939154475,2,3
-0.6378547364326802,1.1486847136953904,0.0,1.4443301426036463,-1.474639965550247,-0.6389204980369226,1.3611769249997157,0.824394320902243,0.4354605656455027,-0.551937002213749,0.0,0.28156356700611496,1,3
